id_mata_kuliah	kd_mata_kuliah	nama_mata_kuliah	nama_mata_kuliah_english	sks	semester	tingkat_mata_kuliah	index_minimum	id_program_studi	nama_prodi	nama_prodi_en
500	MPD15H2	RISET PEMASARAN	MARKETING RESEARCH	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
501	MPD15I2	LAB. RISET PEMASARAN	MARKETING RESEARCH LABORATORY	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
502	MPD15J2	PEMASARAN RITEL	RETAIL MARKETING	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
503	MPD15K2	LAB. PEMASARAN RITEL	RETAIL MARKETING LABORATORY	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
504	MPD14D3	ANALISIS & STRATEGI PEMASARAN	MARKETING ANALYSIS AND STRATEGY	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
505	MPD16B3	EKO.KREATIF & PRAKT.PEMASARAN	CREATIVE ECONOMY AND MARKETING PRACTICES	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
506	MPD96E1	LAB.EKO.KREATIF&PRAK.PEMASARAN	LABORATORY OF CREATIVE ECONOMY AND MARKETING PRACTICES	1	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
507	MPD15C3	DIGITAL MARKETING	DIGITAL MARKETING	3	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
508	MPD52G3	PENGANTAR APLIKASI KOMPUTER	INTRODUCTION TO COMPUTER APPLICATION	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
509	MPD53G3	AKUNTANSI KEUANGAN MENENGAH I	INTERMEDIATE FINANCIAL ACCOUNTING I	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
510	MPD54B3	AKUNTANSI KEUANGAN MENENGAH II	INTERMEDIATE FINANCIAL ACCOUNTING II	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
511	MPD54C3	MANAJEMEN KEUANGAN I	FINANCIAL MANAGEMENT I	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
512	MPD55A3	MANAJEMEN KEUANGAN II	FINANCIAL MANAGEMENT II	3	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
513	MPD46D3	MANAJEMEN STRATEGI	STRATEGIC MANAGEMENT	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
514	MPD36A3	STRATEGI PEMASARAN	MARKETING STRATEGY	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
515	MPD56A4	PRAKTEK PEMASARAN	MARKETING PRACTICE	4	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
516	MPD45C3	MANAJEMEN OPERASIONAL	OPERATIONAL MANAGEMENT	3	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
517	MPD44A1	KAPITA SELEKTA	CAPITA SELECTA	1	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
518	MPD33B3	AKUNTANSI BIAYA	COST ACCOUNTING	3	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
519	MPD54D3	MARKETING PRACTICE	MARKETING PRACTICE	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
520	MPD46C3	PRAKTEK PERKREDITAN	CREDIT PRACTICE	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
521	MPD92A4	AKUNTANSI KEUANGAN	FINANCIAL ACCOUNTING	4	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
522	MPD41A3	PENGANTAR EKONOMI MIKRO	INTRODUCTION TO MICROECONOMICS	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
523	MPD32H2	BAHASA INGGRIS KEU. & BANK II	ENGLISH FOR FINANCE AND BANKING II	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
524	MPD14C0	TOEFL MANAJEMEN PEMASARAN D3	TOEFL MARKETING MANAGEMENT D3	0	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
525	MPD11B2	PENGANTAR EKONOMI MIKRO	INTRODUCTION TO MICROECONOMICS	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
526	MPD81A2	PENDIDIKAN AGAMA	RELIGIOUS EDUCATION	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
527	MPD81B2	PANCASILA & UUD 1945	PANCASILA AND THE 1945 CONSTITUTION	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
528	MPD81C2	KEWIRAAN	HEROISM	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
529	MPD81D2	MATEMATIKA I	MATHEMATICS I	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
530	MPD81E2	STATISTIK I	STATISTICS I	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
531	MPD81F2	PENGANTAR TEORI EKONOMI I	INTRODUCTION TO ECONOMICS THEORY I	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
532	MPD81G2	PENGANTAR EKONOMI PERUSAHAAN	INTRODUCTION TO CORPORATE ECONOMICS	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
533	MPD81H2	PENGANTAR MANAJEMEN I	INTRODUCTION TO MANAGEMENT I	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
534	MPD81I2	PENGANTAR AKUNTANSI I	INTRODUCTION TO ACCOUNTING I	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
535	MPD82A2	BAHASA INDONESIA	INDONESIAN	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
536	MPD82B2	MATEMATIKA II	MATHEMATICS II	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
537	MPD82C2	STATISTIKA II	STATISTICS II	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
538	MPD82D2	PENGANTAR MARKETING I	INTRODUCTION TO MARKETING I	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
539	MPD82E2	PENGANTAR TEORI EKONOMI II	INTRODUCTION TO ECONOMICS THEORY II	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
540	MPD82F2	PENGANTAR AKUNTANSI II	INTRODUCTION TO ACCOUNTING II	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
541	MPD82G2	PENGANTAR MANAJEMEN II	INTRODUCTION TO MANAGEMENT II	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
542	MPD82H2	KOPERASI	COOPERATIVE	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
543	MPD82I2	BAHASA INGGRIS I	ENGLISH I	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
544	MPD73C2	PEMBELANJAAN PERUSAHAAN I	CORPORATE EXPENDITURE I	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
545	MPD73D2	PENGANTAR MARKETING II	INTRODUCTION TO MARKETING II	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
546	MPD73E2	AKUNTANSI LANJUTAN I	ADVANCED ACCOUNTING I	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
547	MPD73F2	MANAJEMEN UMUM I	GENERAL MANAGEMENT I	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
548	MPD73G2	AKUNTANSI BIAYA I	COST ACCOUNTING I	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
549	MPD73H2	MANAJEMEN PEMASARAN I	MARKETING MANAGEMENT I	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
550	MPD73I2	HUKUM DAGANG	COMMERCIAL LAW	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
551	MPD73J2	EKONOMI INDUSTRI I	INDUSTRIAL ECONOMICS I	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
552	MPD73K2	BAHASA INGGRIS II	ENGLISH II	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
553	MPD74A2	PEMBELANJAAN PERUSAHAAN II	CORPORATE EXPENDITURE II	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
554	MPD74B2	MARKETING I	MARKETING I	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
555	MPD74C2	AKUNTANSI LANJUTAN II	ADVANCED ACCOUNTING II	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
556	MPD74D2	MANAJEMEN UMUM II	GENERAL MANAGEMENT II	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
557	MPD74E2	AKUNTANSI BIAYA II	COST ACCOUNTING II	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
558	MPD74F2	MANAJEMEN PEMASARAN II	MARKETING MANAGEMENT II	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
559	MPD74G2	EKONOMI PEMBANGUNAN	DEVELOPMENT ECONOMICS	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
560	MPD84A2	EKONOMI INDUSTRI II	INDUSTRIAL ECONOMICS II	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
561	MPD84B2	BUSINESS CORRESPONDENCE I	BUSINESS CORRESPONDENCE I	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
562	MPD65E2	PEMBELANJAAN PERUSAHAAN III	CORPORATE EXPENDITURE III	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
563	MPD95D2	PERDAGANGAN INTERNASIONAL I	INTERNATIONAL TRADE I	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
564	MPD95E2	MANAJEMEN UMUM III	GENERAL MANAGEMENT III	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
565	MPD95F2	AKUNTANSI BIAYA III	COST ACCOUNTING III	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
566	MPD95G2	MARKETING II	MARKETING II	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
567	MPD95H2	MARKETING RES. & DEV. I	MARKETING RESEARCH AND DEVELOPMENT I	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
568	MPD95I2	EKONOMI MONETER I	MONETARY ECONOMICS I	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
569	MPD65F2	MARKETING PRACTICE I	MARKETING PRACTICE I	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
570	MPD65G2	PEND. APLIKASI KOMPUTER I	COMPUTER APPLICATION EDUCATION I	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
571	MPD95J2	BUSINESS CORRESPONDENCE II	BUSINESS CORRESPONDENCE II	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
572	MPD96F2	PEMBELANJAAN PERUSAHAAN IV	CORPORATE EXPENDITURE IV	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
573	MPD96G2	PERDAGANGAN INTERNASIONAL II	INTERNATIONAL TRADE II	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
574	MPD96H2	AKUNTANSI BIAYA IV	COST ACCOUNTING IV	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
575	MPD96I2	MARKETING III	MARKETING III	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
576	MPD96J2	MARKETING RES. & DEV. II	MARKETING RESEARCH AND DEVELOPMENT II	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
577	MPD96K2	EKONOMI MONETER II	MONETARY ECONOMICS II	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
578	MPD66A2	MARKETING PRACTICE II	MARKETING PRACTICE II	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
579	MPD66B2	PEND. APLIKASI KOMPUTER II	COMPUTER APPLICATION EDUCATION II	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
580	MPD66C2	MANAJEMEN PERKANTORAN	OFFICE MANAGEMENT	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
581	MPD96L2	BUSINESS CORRESPONDENCE III	BUSINESS CORRESPONDENCE III	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
582	MPD66D2	MARKETING PRACTICE	MARKETING PRACTICE	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
583	MPD66E2	PEMASARAN LANJUTAN	ADVANCED MARKETING	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
584	MPD66F3	AKUNTANSI BIAYA LANJUTAN	ADVANCED COST ACCOUNTING	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
585	MPD66G2	PERDAGANGAN INTERNASIONAL	INTERNATIONAL TRADE	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
586	MPD66H2	PENELITIAN & PENGEM. PEMASARAN	MARKETING RESEARCH AND DEVELOPMENT	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
587	MPD66I2	KORES. NIAGA BAHASA INGGRIS	ENGLISH COMMERCIAL CORRESPONDENCE	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
588	MPD71E2	ILMU BUDAYA DASAR	BASIC CULTURAL SCIENCE	2	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
589	MPD72B2	ILMU ALAMIAH DASAR	BASIC NATURAL SCIENCE	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
590	MPD91A3	STATISTIKA	STATISTICS	3	Ganjil	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
591	MPD72C2	BAHASA INGGRIS	ENGLISH	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
592	MPD72D3	PENGANTAR PEMASARAN	INTRODUCTION TO MARKETING	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
593	MPD72E3	MANAJEMEN KOPERASI	COOPERATIVE MANAGEMENT	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
594	MPD73B2	PSIKOLOGI PERUSAHAAN	CORPORATE PSYCHOLOGY	2	Ganjil	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
595	MPD64B2	PEMASARAN LANJUTAN I	ADVANCED MARKETING I	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
596	MPD65B2	PEMASARAN LANJUTAN II	ADVANCED MARKETING II	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
597	MPD64C2	AKUNTANSI BIAYA LANJUTAN I	ADVANCED COST ACCOUNTING I	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
598	MPD65C2	AKUNTANSI BIAYA LANJUTAN II	ADVANCED COST ACCOUNTING II	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
599	MPD64D2	AKUNTANSI INTERMEDIATE I	INTERMEDIATE ACCOUNTING I	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
600	MPD95K2	AKUNTANSI INTERMEDIATE II	INTERMEDIATE ACCOUNTING II	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
601	MPD64E2	MARKETING RESEARCH I	MARKETING RESEARCH I	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
602	MPD65D2	MARKETING RESEARCH II	MARKETING RESEARCH II	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1939	IBIA1A2	PENDIDIKAN AGAMA ISLAM	ISLAMIC EDUCATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1940	IBIA1B2	PENDIDIKAN AGAMA KATOLIK	CATHOLIC EDUCATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1941	IBIA1C2	PENDIDIKAN AGAMA PROTESTAN	PROTESTANT EDUCATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1942	IBIA1D2	PENDIDIKAN AGAMA HINDU	HINDU EDUCATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1943	IBIA1E2	PENDIDIKAN AGAMA BUDHA	BUDDHIST EDUCATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1944	IBIA1F2	PENDIDIKAN AGAMA KHONGHUCU	CONFUCIANISM EDUCATION	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1945	MPDA1E2	AKUNTANSI DASAR	BASIC ACCOUNTING	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1946	MPDA1F1	LAB.  AKUNTANSI DASAR	BASIC ACCOUNTING LABORATORY	1	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1947	IBIA1M2	BAHASA INDONESIA	INDONESIAN	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1948	IBIA1N2	BAHASA INGGRIS I	ENGLISH I	1	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1949	IBIA1O1	LAB. BAHASA INGGRIS I	ENGLISH LABORATORY I	1	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1950	MPDA1A3	MANAJEMEN DAN BISNIS	MANAGEMENT AND BUSINESS	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1951	IBIA1P2	PANCASILA DAN KEWARGANEGARAAN	PANCASILA AND CITIZENSHIP	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1952	MPDA1B2	MATEMATIKA BISNIS	BUSINESS MATHEMATICS	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1953	MPDA1C2	HUKUM BISNIS	BUSINESS LAW	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1954	MPDA1D3	MANAJEMEN PEMASARAN I	MARKETING MANAGEMENT I	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1955	MPDA1G3	MANAJEMEN KEUANGAN	FINANCIAL MANAGEMENT	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1956	MPDA1H3	PENGANTAR ILMU EKONOMI	INTRODUCTION TO ECONOMICS	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1957	MPDA1I3	AKUNTANSI BIAYA DAN MANAJEMEN	COST ACCOUNTING AND MANAGEMENT	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1958	IBIA1Q2	ENGLISH FOR MARKETING	ENGLISH FOR MARKETING	1	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1959	IBIA1R1	LAB. ENGLISH FOR MARKETING	ENGLISH LABORATORY FOR MARKETING	1	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1960	MPDA1J3	MANAJEMEN PEMASARAN II	MARKETING MANAGEMENT II	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1961	MPDA1K2	STATISTIKA	STATISTICS	2	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1962	MPDA1L1	LAB. STATISTIKA	STATISTICS LABORATORY	1	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1963	MPDA1M3	MANAJEMEN SUMBER DAYA MANUSIA	HUMAN RESOURCE MANAGEMENT	3	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1964	MPDA1N0	TOEFL (2)	TOEFL (2)	0	Genap	1	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1965	MPDA2A2	APLIKASI KOMPUTER (COMPUTER FOR MARKETING)	COMPUTER APPLICATION (COMPUTER FOR MARKETING)	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1966	MPDA2B1	LAB. APLIKASI KOMPUTER (COMPUTER FOR MARKETING)	COMPUTER APPLICATION LABORATORY (COMPUTER FOR MARKETING)	1	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1967	MPDA2C1	PERPAJAKAN	TAXATION	1	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1968	MPDA2D1	LAB. PERPAJAKAN	TAXATION LABORATORY	1	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1969	MPDA2E3	STUDI KELAYAKAN BISNIS	BUSINESS FEASIBILITY STUDY	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1970	MPDA2F3	MANAJEMEN DISTRIBUSI DAN LOGISTIK	DISTRIBUTION AND LOGISTICS MANAGEMENT	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1971	MPDA2G3	PERILAKU KONSUMEN	CONSUMER BEHAVIOR	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1972	MPDA2H3	KEWIRAUSAHAAN	ENTREPRENEURSHIP	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1973	MPDA2R3	METODOLOGI PENELITIAN	RESEARCH METHODOLOGY	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1974	MPDA2I3	PEMASARAN RITEL	RETAIL MARKETING	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1975	MPDA2J3	ANALISIS DAN STRATEGI PEMASARAN	MARKETING ANALYSIS AND STRATEGY	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1976	MPDA2K2	KOMUNIKASI PEMASARAN	MARKETING COMMUNICATION	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1977	MPDA2L1	LAB. KOMUNIKASI PEMASARAN	MARKETING COMMUNICATION LABORATORY	1	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1978	MPDA2M3	MANAJEMEN HUBUNGAN PELANGGAN	CUSTOMER RELATIONSHIP MANAGEMENT	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1979	MPDA2N2	PEMASARAN DIGITAL	DIGITAL MARKETING	2	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1980	MPDA2O1	LAB. PEMASARAN DIGITAL	DIGITAL MARKETING LABORATORY	1	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1981	MPDA2P3	PEMASARAN INTERNASIONAL	INTERNATIONAL MARKETING	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1982	MPDA2Q3	SALES OPERATION I	SALES OPERATION I	3	Genap	2	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1983	MPDA3A1	LAB. SISTEM INFORMASI PEMASARAN	MARKETING INFORMATION SYSTEM LABORATORY	1	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1984	MPDA3B3	MANAJEMEN BISNIS KECIL	SMALL BUSINESS MANAGEMENT	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1985	MPDA3C3	MANAJEMEN BISNIS SYARIAH	SHARIA BUSINESS MANAGEMENT	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1986	MPDA3D3	MANAJEMEN MEREK DAN KEMASAN	BRAND AND PACKAGING MANAGEMENT	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1987	MPDA3E3	MANAJEMEN PEMASARAN JASA	SERVICE MARKETING MANAGEMENT	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1988	MPDA3F2	PENDIDIKAN KARAKTER	CHARACTER EDUCATION	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1989	MPDA3G3	SALES OPERATION 2	SALES OPERATION 2	3	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1990	MPDA3H2	SISTEM INFORMASI PEMASARAN	MARKETING INFORMATION SYSTEM	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1991	MPDA3I2	EKONOMI KREATIF DAN PRAKTEK PEMASARAN	CREATIVE ECONOMY AND MARKETING PRACTICES	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1992	MPDA3J1	LAB. EKONOMI KREATIF DAN PRAKTEK PEMASARAN	LABORATORY OF CREATIVE ECONOMY AND MARKETING PRACTICES	1	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1993	IBIA3C2	SEMINAR BISNIS	BUSINESS SEMINAR	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1994	IBIA3B4	TUGAS AKHIR PEMASARAN	MARKETING FINAL PROJECT	4	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
1995	IBIA3A2	MAGANG PEMASARAN	MARKETING INTERNSHIP	2	Genap	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2332	PVOA2A2	SOFTSKILLS PROJECT	SOFT SKILLS PROJECT	2	Genap	2	D	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2333	MPDA3K2	BISNIS KREATIF	CREATIVE BUSINESS	2	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
2334	MPDA3L1	LAB. BISNIS KREATIF	LAB. CREATIVE BUSINESS	1	Ganjil	3	C	2	MANAJEMEN PEMASARAN	MARKETING MANAGEMENT
